,gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes,series,series_game,num_series_wins,opp_series_wins,series_winner
363,52822,200704250SAS,NBA,1,2007,2007-04-25,84,1,DEN,Nuggets,88,1610.6154,1605.416,51.758572,SAS,Spurs,97,1658.8431,1664.0425,A,L,0.29874784,,DEN_SAS,2.0,1,4,SAS
364,52829,200704280DEN,NBA,0,2007,2007-04-28,85,1,DEN,Nuggets,91,1605.416,1597.2751,50.959175,SAS,Spurs,96,1664.0425,1672.1833,H,L,0.55926144,,DEN_SAS,3.0,1,4,SAS
365,52837,200704300DEN,NBA,0,2007,2007-04-30,86,1,DEN,Nuggets,89,1597.2751,1588.0712,50.045628,SAS,Spurs,96,1672.1833,1681.3873,H,L,0.53604734,,DEN_SAS,4.0,1,4,SAS
366,52843,200705020SAS,NBA,1,2007,2007-05-02,87,1,DEN,Nuggets,78,1588.0712,1582.303,49.468185,SAS,Spurs,93,1681.3873,1687.1555,A,L,0.24734604,,DEN_SAS,5.0,1,4,SAS
367,52814,200704220SAS,NBA,0,2007,2007-04-22,83,1,SAS,Spurs,89,1672.001,1658.8431,56.76619,DEN,Nuggets,95,1597.4575,1610.6154,H,L,0.73199201,,SAS_DEN,1.0,4,1,SAS
368,52822,200704250SAS,NBA,0,2007,2007-04-25,84,1,SAS,Spurs,97,1658.8431,1664.0425,57.228539,DEN,Nuggets,88,1610.6154,1605.416,H,W,0.70125216,,SAS_DEN,2.0,4,1,SAS
369,52829,200704280DEN,NBA,1,2007,2007-04-28,85,1,SAS,Spurs,96,1664.0425,1672.1833,57.942699,DEN,Nuggets,91,1605.416,1597.2751,A,W,0.44073856,,SAS_DEN,3.0,4,1,SAS
370,52837,200704300DEN,NBA,1,2007,2007-04-30,86,1,SAS,Spurs,96,1672.1833,1681.3873,58.735432,DEN,Nuggets,89,1597.2751,1588.0712,A,W,0.46395266,,SAS_DEN,4.0,4,1,SAS
371,52843,200705020SAS,NBA,0,2007,2007-05-02,87,1,SAS,Spurs,93,1681.3873,1687.1555,59.224117,DEN,Nuggets,78,1588.0712,1582.303,H,W,0.75265396,,SAS_DEN,5.0,4,1,SAS
372,52847,200705050DET,NBA,0,2007,2007-05-05,87,1,DET,Pistons,95,1652.4336,1665.1931,57.330208,CHI,Bulls,69,1645.7803,1633.0208,H,W,0.64884037,,DET_CHI,1.0,4,2,DET
373,52851,200705070DET,NBA,0,2007,2007-05-07,88,1,DET,Pistons,108,1665.1931,1674.9552,58.183094,CHI,Bulls,87,1633.0208,1623.2587,H,W,0.68153721,,DET_CHI,2.0,4,2,DET
374,52856,200705100CHI,NBA,1,2007,2007-05-10,89,1,DET,Pistons,81,1674.9552,1684.9149,59.035042,CHI,Bulls,74,1623.2587,1613.299,A,W,0.43093014,,DET_CHI,3.0,4,2,DET
375,52860,200705130CHI,NBA,1,2007,2007-05-13,90,1,DET,Pistons,87,1684.9149,1672.8235,57.998344,CHI,Bulls,102,1613.299,1625.3904,A,L,0.4592427,,DET_CHI,4.0,4,2,DET
376,52864,200705150DET,NBA,0,2007,2007-05-15,91,1,DET,Pistons,92,1672.8235,1650.5002,56.014408,CHI,Bulls,108,1625.3904,1647.7136,H,L,0.70029294,,DET_CHI,5.0,4,2,DET
377,52868,200705170CHI,NBA,1,2007,2007-05-17,92,1,DET,Pistons,95,1650.5002,1664.8218,57.297421,CHI,Bulls,85,1647.7136,1633.3921,A,W,0.36363882,,DET_CHI,6.0,4,2,DET
378,52847,200705050DET,NBA,1,2007,2007-05-05,87,1,CHI,Bulls,69,1645.7803,1633.0208,54.401436,DET,Pistons,95,1652.4336,1665.1931,A,L,0.35115963,,CHI_DET,1.0,2,4,DET
379,52851,200705070DET,NBA,1,2007,2007-05-07,88,1,CHI,Bulls,87,1633.0208,1623.2587,53.479504,DET,Pistons,108,1665.1931,1674.9552,A,L,0.31846279,,CHI_DET,2.0,2,4,DET
380,52856,200705100CHI,NBA,0,2007,2007-05-10,89,1,CHI,Bulls,74,1623.2587,1613.299,52.524364,DET,Pistons,81,1674.9552,1684.9149,H,L,0.56906986,,CHI_DET,3.0,2,4,DET
381,52860,200705130CHI,NBA,0,2007,2007-05-13,90,1,CHI,Bulls,102,1613.299,1625.3904,53.682056,DET,Pistons,87,1684.9149,1672.8235,H,W,0.5407573,,CHI_DET,4.0,2,4,DET
382,52864,200705150DET,NBA,1,2007,2007-05-15,91,1,CHI,Bulls,108,1625.3904,1647.7136,55.760647,DET,Pistons,92,1672.8235,1650.5002,A,W,0.29970706,,CHI_DET,5.0,2,4,DET
383,52868,200705170CHI,NBA,0,2007,2007-05-17,92,1,CHI,Bulls,85,1647.7136,1633.3921,54.436214,DET,Pistons,95,1650.5002,1664.8218,H,L,0.63636118,,CHI_DET,6.0,2,4,DET
384,52849,200705060CLE,NBA,1,2007,2007-05-06,89,1,NJN,Nets,77,1538.4275,1535.5133,44.67387,CLE,Cavaliers,81,1617.1353,1620.0494,A,L,0.26333147,,NJN_CLE,1.0,2,4,CLE
385,52853,200705080CLE,NBA,1,2007,2007-05-08,90,1,NJN,Nets,92,1535.5133,1530.8677,44.189987,CLE,Cavaliers,102,1620.0494,1624.6951,A,L,0.25687486,,NJN_CLE,2.0,2,4,CLE
386,52858,200705120NJN,NBA,0,2007,2007-05-12,91,1,NJN,Nets,96,1530.8677,1541.6302,45.309418,CLE,Cavaliers,85,1624.6951,1613.9325,H,W,0.50888216,,NJN_CLE,3.0,2,4,CLE
387,52862,200705140NJN,NBA,0,2007,2007-05-14,92,1,NJN,Nets,85,1541.6302,1536.2958,44.755276,CLE,Cavaliers,87,1613.9325,1619.267,H,L,0.53977603,,NJN_CLE,4.0,2,4,CLE
388,52866,200705160CLE,NBA,1,2007,2007-05-16,93,1,NJN,Nets,83,1536.2958,1555.4233,46.73439,CLE,Cavaliers,72,1619.267,1600.1394,A,W,0.25859827,,NJN_CLE,5.0,2,4,CLE
389,52869,200705180NJN,NBA,0,2007,2007-05-18,94,1,NJN,Nets,72,1555.4233,1538.3933,44.973343,CLE,Cavaliers,88,1600.1394,1617.1694,H,L,0.57889527,,NJN_CLE,6.0,2,4,CLE
390,52849,200705060CLE,NBA,0,2007,2007-05-06,87,1,CLE,Cavaliers,81,1617.1353,1620.0494,53.173302,NJN,Nets,77,1538.4275,1535.5133,H,W,0.73666853,,CLE_NJN,1.0,4,2,CLE
391,52853,200705080CLE,NBA,0,2007,2007-05-08,88,1,CLE,Cavaliers,102,1620.0494,1624.6951,53.616066,NJN,Nets,92,1535.5133,1530.8677,H,W,0.74312514,,CLE_NJN,2.0,4,2,CLE
392,52858,200705120NJN,NBA,1,2007,2007-05-12,89,1,CLE,Cavaliers,85,1624.6951,1613.9325,52.585541,NJN,Nets,96,1530.8677,1541.6302,A,L,0.49111784,,CLE_NJN,3.0,4,2,CLE
393,52862,200705140NJN,NBA,1,2007,2007-05-14,90,1,CLE,Cavaliers,87,1613.9325,1619.267,53.098415,NJN,Nets,85,1541.6302,1536.2958,A,W,0.46022397,,CLE_NJN,4.0,4,2,CLE
394,52866,200705160CLE,NBA,0,2007,2007-05-16,91,1,CLE,Cavaliers,72,1619.267,1600.1394,51.24139,NJN,Nets,83,1536.2958,1555.4233,H,L,0.74140173,,CLE_NJN,5.0,4,2,CLE
395,52869,200705180NJN,NBA,1,2007,2007-05-18,92,1,CLE,Cavaliers,88,1600.1394,1617.1694,52.897236,NJN,Nets,72,1555.4233,1538.3933,A,W,0.42110473,,CLE_NJN,6.0,4,2,CLE
396,52850,200705060PHO,NBA,0,2007,2007-05-06,88,1,PHO,Suns,106,1681.3459,1671.7208,57.902447,SAS,Spurs,111,1687.1555,1696.7806,H,L,0.63232493,,PHO_SAS,1.0,2,4,SAS
397,52854,200705080PHO,NBA,0,2007,2007-05-08,89,1,PHO,Suns,101,1671.7208,1683.8921,58.948414,SAS,Spurs,81,1696.7806,1684.6094,H,W,0.60620564,,PHO_SAS,2.0,2,4,SAS
398,52859,200705120SAS,NBA,1,2007,2007-05-12,90,1,PHO,Suns,101,1683.8921,1678.3024,58.471489,SAS,Spurs,108,1684.6094,1690.1991,A,L,0.35898429,,PHO_SAS,3.0,2,4,SAS
399,52863,200705140SAS,NBA,1,2007,2007-05-14,91,1,PHO,Suns,104,1678.3024,1689.4398,59.415886,SAS,Spurs,98,1690.1991,1679.0616,A,W,0.34431368,,PHO_SAS,4.0,2,4,SAS
400,52867,200705160PHO,NBA,0,2007,2007-05-16,92,1,PHO,Suns,85,1689.4398,1681.4226,58.738438,SAS,Spurs,88,1679.0616,1687.0789,H,L,0.65371013,,PHO_SAS,5.0,2,4,SAS
401,52870,200705180SAS,NBA,1,2007,2007-05-18,93,1,PHO,Suns,106,1681.4226,1675.5211,58.232002,SAS,Spurs,114,1687.0789,1692.9803,A,L,0.35246849,,PHO_SAS,6.0,2,4,SAS
402,52850,200705060PHO,NBA,1,2007,2007-05-06,88,1,SAS,Spurs,111,1687.1555,1696.7806,60.025341,PHO,Suns,106,1681.3459,1671.7208,A,W,0.36767507,,SAS_PHO,1.0,4,2,SAS
403,52854,200705080PHO,NBA,1,2007,2007-05-08,89,1,SAS,Spurs,81,1696.7806,1684.6094,59.009186,PHO,Suns,101,1671.7208,1683.8921,A,L,0.39379436,,SAS_PHO,2.0,4,2,SAS
404,52859,200705120SAS,NBA,0,2007,2007-05-12,90,1,SAS,Spurs,108,1684.6094,1690.1991,59.479408,PHO,Suns,101,1683.8921,1678.3024,H,W,0.64101571,,SAS_PHO,3.0,4,2,SAS
405,52863,200705140SAS,NBA,0,2007,2007-05-14,91,1,SAS,Spurs,98,1690.1991,1679.0616,58.536613,PHO,Suns,104,1678.3024,1689.4398,H,L,0.65568632,,SAS_PHO,4.0,4,2,SAS
406,52867,200705160PHO,NBA,1,2007,2007-05-16,92,1,SAS,Spurs,88,1679.0616,1687.0789,59.217663,PHO,Suns,85,1689.4398,1681.4226,A,W,0.34628987,,SAS_PHO,5.0,4,2,SAS
407,52870,200705180SAS,NBA,0,2007,2007-05-18,93,1,SAS,Spurs,114,1687.0789,1692.9803,59.711136,PHO,Suns,106,1681.4226,1675.5211,H,W,0.64753151,,SAS_PHO,6.0,4,2,SAS
408,52852,200705070UTA,NBA,0,2007,2007-05-07,90,1,UTA,Jazz,116,1585.2946,1590.4961,50.287277,GSW,Warriors,112,1634.8004,1629.5989,H,W,0.57215959,,UTA_GSW,1.0,4,1,UTA
409,52855,200705090UTA,NBA,0,2007,2007-05-09,91,1,UTA,Jazz,127,1590.4961,1598.6747,51.097198,GSW,Warriors,117,1629.5989,1621.4203,H,W,0.58675158,,UTA_GSW,2.0,4,1,UTA
410,52857,200705110GSW,NBA,1,2007,2007-05-11,92,1,UTA,Jazz,105,1598.6747,1588.8198,50.120304,GSW,Warriors,125,1621.4203,1631.2751,A,L,0.33035487,,UTA_GSW,3.0,4,1,UTA
411,52861,200705130GSW,NBA,1,2007,2007-05-13,93,1,UTA,Jazz,115,1588.8198,1608.9751,52.105358,GSW,Warriors,101,1631.2751,1611.1199,A,W,0.30575544,,UTA_GSW,4.0,4,1,UTA
412,52865,200705150UTA,NBA,0,2007,2007-05-15,94,1,UTA,Jazz,100,1608.9751,1617.2198,52.902077,GSW,Warriors,87,1611.1199,1602.8751,H,W,0.63721573,,UTA_GSW,5.0,4,1,UTA
413,52852,200705070UTA,NBA,1,2007,2007-05-07,89,1,GSW,Warriors,112,1634.8004,1629.5989,54.079933,UTA,Jazz,116,1585.2946,1590.4961,A,L,0.42784041,,GSW_UTA,1.0,1,4,UTA
414,52855,200705090UTA,NBA,1,2007,2007-05-09,90,1,GSW,Warriors,117,1629.5989,1621.4203,53.304283,UTA,Jazz,127,1590.4961,1598.6747,A,L,0.41324842,,GSW_UTA,2.0,1,4,UTA
415,52857,200705110GSW,NBA,0,2007,2007-05-11,91,1,GSW,Warriors,125,1621.4203,1631.2751,54.237652,UTA,Jazz,105,1598.6747,1588.8198,H,W,0.66964513,,GSW_UTA,3.0,1,4,UTA
416,52861,200705130GSW,NBA,0,2007,2007-05-13,92,1,GSW,Warriors,101,1631.2751,1611.1199,52.313519,UTA,Jazz,115,1588.8198,1608.9751,H,L,0.69424456,,GSW_UTA,4.0,1,4,UTA
417,52865,200705150UTA,NBA,1,2007,2007-05-15,93,1,GSW,Warriors,87,1611.1199,1602.8751,51.509975,UTA,Jazz,100,1608.9751,1617.2198,A,L,0.36278427,,GSW_UTA,5.0,1,4,UTA
418,52871,200705200SAS,NBA,1,2007,2007-05-20,95,1,UTA,Jazz,100,1617.2198,1612.975,52.493057,SAS,Spurs,108,1692.9803,1697.2252,A,L,0.26663578,,UTA_SAS,1.0,1,4,SAS
419,52873,200705220SAS,NBA,1,2007,2007-05-22,96,1,UTA,Jazz,96,1612.975,1608.6113,52.069992,SAS,Spurs,105,1697.2252,1701.5889,A,L,0.25718915,,UTA_SAS,2.0,1,4,SAS
420,52875,200705260UTA,NBA,0,2007,2007-05-26,97,1,UTA,Jazz,109,1608.6113,1627.8226,53.912334,SAS,Spurs,83,1701.5889,1682.3776,H,W,0.51010478,,UTA_SAS,3.0,1,4,SAS
421,52877,200705280UTA,NBA,0,2007,2007-05-28,98,1,UTA,Jazz,79,1627.8226,1614.1769,52.609127,SAS,Spurs,91,1682.3776,1696.0233,H,L,0.56503028,,UTA_SAS,4.0,1,4,SAS
422,52879,200705300SAS,NBA,1,2007,2007-05-30,99,1,UTA,Jazz,84,1614.1769,1605.4789,51.764713,SAS,Spurs,109,1696.0233,1704.7213,A,L,0.25984156,,UTA_SAS,5.0,1,4,SAS
423,52871,200705200SAS,NBA,0,2007,2007-05-20,94,1,SAS,Spurs,108,1692.9803,1697.2252,60.061913,UTA,Jazz,100,1617.2198,1612.975,H,W,0.73336422,,SAS_UTA,1.0,4,1,SAS
424,52873,200705220SAS,NBA,0,2007,2007-05-22,95,1,SAS,Spurs,105,1697.2252,1701.5889,60.418835,UTA,Jazz,96,1612.975,1608.6113,H,W,0.74281085,,SAS_UTA,2.0,4,1,SAS
425,52875,200705260UTA,NBA,1,2007,2007-05-26,96,1,SAS,Spurs,83,1701.5889,1682.3776,58.819775,UTA,Jazz,109,1608.6113,1627.8226,A,L,0.48989522,,SAS_UTA,3.0,4,1,SAS
426,52877,200705280UTA,NBA,1,2007,2007-05-28,97,1,SAS,Spurs,91,1682.3776,1696.0233,59.962952,UTA,Jazz,79,1627.8226,1614.1769,A,W,0.43496972,,SAS_UTA,4.0,4,1,SAS
427,52879,200705300SAS,NBA,0,2007,2007-05-30,98,1,SAS,Spurs,109,1696.0233,1704.7213,60.672737,UTA,Jazz,84,1614.1769,1605.4789,H,W,0.74015844,,SAS_UTA,5.0,4,1,SAS
428,52872,200705210DET,NBA,1,2007,2007-05-21,93,1,CLE,Cavaliers,76,1617.1694,1614.175,52.608948,DET,Pistons,79,1664.8218,1667.8162,A,L,0.29944223,,CLE_DET,1.0,4,2,CLE
429,52874,200705240DET,NBA,1,2007,2007-05-24,94,1,CLE,Cavaliers,76,1614.175,1611.2649,52.327572,DET,Pistons,79,1667.8162,1670.7263,A,L,0.29226077,,CLE_DET,2.0,4,2,CLE
430,52876,200705270CLE,NBA,0,2007,2007-05-27,95,1,CLE,Cavaliers,88,1611.2649,1617.8848,52.965916,DET,Pistons,82,1670.7263,1664.1064,H,W,0.55807638,,CLE_DET,3.0,4,2,CLE
431,52878,200705290CLE,NBA,0,2007,2007-05-29,96,1,CLE,Cavaliers,91,1617.8848,1623.0171,53.456509,DET,Pistons,87,1664.1064,1658.9741,H,W,0.57678103,,CLE_DET,4.0,4,2,CLE
432,52880,200705310DET,NBA,1,2007,2007-05-31,97,1,CLE,Cavaliers,109,1623.0171,1630.4581,54.160835,DET,Pistons,107,1658.9741,1651.5331,A,W,0.31375301,,CLE_DET,5.0,4,2,CLE
433,52881,200706020CLE,NBA,0,2007,2007-06-02,98,1,CLE,Cavaliers,98,1630.4581,1640.7285,55.118847,DET,Pistons,82,1651.5331,1641.2627,H,W,0.61166805,,CLE_DET,6.0,4,2,CLE
434,52872,200705210DET,NBA,0,2007,2007-05-21,93,1,DET,Pistons,79,1664.8218,1667.8162,57.561081,CLE,Cavaliers,76,1617.1694,1614.175,H,W,0.70055777,,DET_CLE,1.0,2,4,CLE
435,52874,200705240DET,NBA,0,2007,2007-05-24,94,1,DET,Pistons,79,1667.8162,1670.7263,57.815769,CLE,Cavaliers,76,1614.175,1611.2649,H,W,0.70773923,,DET_CLE,2.0,2,4,CLE
436,52876,200705270CLE,NBA,1,2007,2007-05-27,95,1,DET,Pistons,82,1670.7263,1664.1064,57.234196,CLE,Cavaliers,88,1611.2649,1617.8848,A,L,0.44192362,,DET_CLE,3.0,2,4,CLE
437,52878,200705290CLE,NBA,1,2007,2007-05-29,96,1,DET,Pistons,87,1664.1064,1658.9741,56.777897,CLE,Cavaliers,91,1617.8848,1623.0171,A,L,0.42321897,,DET_CLE,4.0,2,4,CLE
438,52880,200705310DET,NBA,0,2007,2007-05-31,97,1,DET,Pistons,107,1658.9741,1651.5331,56.108128,CLE,Cavaliers,109,1623.0171,1630.4581,H,L,0.68624699,,DET_CLE,5.0,2,4,CLE
439,52881,200706020CLE,NBA,1,2007,2007-06-02,98,1,DET,Pistons,82,1651.5331,1641.2627,55.168213,CLE,Cavaliers,98,1630.4581,1640.7285,A,L,0.38833195,,DET_CLE,6.0,2,4,CLE
440,54116,200804190CLE,NBA,1,2008,2008-04-19,83,1,WAS,Wizards,86,1514.7365,1508.9082,41.772144,CLE,Cavaliers,93,1505.9512,1511.7794,A,L,0.37166649,,WAS_CLE,1.0,2,4,CLE
441,54124,200804210CLE,NBA,1,2008,2008-04-21,84,1,WAS,Wizards,86,1508.9082,1494.5186,40.262905,CLE,Cavaliers,116,1511.7794,1526.1691,A,L,0.35613614,,WAS_CLE,2.0,2,4,CLE
442,54134,200804240WAS,NBA,0,2008,2008-04-24,85,1,WAS,Wizards,108,1494.5186,1513.6119,42.265232,CLE,Cavaliers,72,1526.1691,1507.0757,H,W,0.59711325,,WAS_CLE,3.0,2,4,CLE
443,54145,200804270WAS,NBA,0,2008,2008-04-27,86,1,WAS,Wizards,97,1513.6119,1505.6831,41.433922,CLE,Cavaliers,100,1507.0757,1515.0045,H,L,0.64868683,,WAS_CLE,4.0,2,4,CLE
444,54154,200804300CLE,NBA,1,2008,2008-04-30,87,1,WAS,Wizards,88,1505.6831,1511.4618,42.039871,CLE,Cavaliers,87,1515.0045,1509.2258,A,W,0.34766823,,WAS_CLE,5.0,2,4,CLE
445,54158,200805020WAS,NBA,0,2008,2008-05-02,88,1,WAS,Wizards,88,1511.4618,1490.9465,39.888409,CLE,Cavaliers,105,1509.2258,1529.7411,H,L,0.64302492,,WAS_CLE,6.0,2,4,CLE
446,54116,200804190CLE,NBA,0,2008,2008-04-19,83,1,CLE,Cavaliers,93,1505.9512,1511.7794,42.073166,WAS,Wizards,86,1514.7365,1508.9082,H,W,0.62833351,,CLE_WAS,1.0,4,2,CLE
447,54124,200804210CLE,NBA,0,2008,2008-04-21,84,1,CLE,Cavaliers,116,1511.7794,1526.1691,43.579411,WAS,Wizards,86,1508.9082,1494.5186,H,W,0.64386386,,CLE_WAS,2.0,4,2,CLE
448,54134,200804240WAS,NBA,1,2008,2008-04-24,85,1,CLE,Cavaliers,72,1526.1691,1507.0757,41.579971,WAS,Wizards,108,1494.5186,1513.6119,A,L,0.40288675,,CLE_WAS,3.0,4,2,CLE
449,54145,200804270WAS,NBA,1,2008,2008-04-27,86,1,CLE,Cavaliers,100,1507.0757,1515.0045,42.411152,WAS,Wizards,97,1513.6119,1505.6831,A,W,0.35131317,,CLE_WAS,4.0,4,2,CLE
450,54154,200804300CLE,NBA,0,2008,2008-04-30,87,1,CLE,Cavaliers,87,1515.0045,1509.2258,41.80545,WAS,Wizards,88,1505.6831,1511.4618,H,L,0.65233177,,CLE_WAS,5.0,4,2,CLE
451,54158,200805020WAS,NBA,1,2008,2008-05-02,88,1,CLE,Cavaliers,105,1509.2258,1529.7411,43.952393,WAS,Wizards,88,1511.4618,1490.9465,A,W,0.35697508,,CLE_WAS,6.0,4,2,CLE
452,54117,200804190HOU,NBA,1,2008,2008-04-19,83,1,UTA,Jazz,93,1674.9225,1689.3348,59.310547,HOU,Rockets,82,1654.6102,1640.1979,A,W,0.38728964,,UTA_HOU,1.0,4,2,UTA
453,54125,200804210HOU,NBA,1,2008,2008-04-21,84,1,UTA,Jazz,90,1689.3348,1698.5673,60.077599,HOU,Rockets,84,1640.1979,1630.9655,A,W,0.42732066,,UTA_HOU,2.0,4,2,UTA
454,54133,200804240UTA,NBA,0,2008,2008-04-24,85,1,UTA,Jazz,92,1698.5673,1690.4865,59.407127,HOU,Rockets,94,1630.9655,1639.0463,H,L,0.7240805,,UTA_HOU,3.0,4,2,UTA
455,54141,200804260UTA,NBA,0,2008,2008-04-26,86,1,UTA,Jazz,86,1690.4865,1693.8134,59.684696,HOU,Rockets,82,1639.0463,1635.7194,H,W,0.70511174,,UTA_HOU,4.0,4,2,UTA
456,54150,200804290HOU,NBA,1,2008,2008-04-29,87,1,UTA,Jazz,69,1693.8134,1677.0253,58.26247,HOU,Rockets,95,1635.7194,1652.5074,A,L,0.43998319,,UTA_HOU,5.0,4,2,UTA
457,54157,200805020UTA,NBA,0,2008,2008-05-02,88,1,UTA,Jazz,113,1677.0253,1687.4746,59.154007,HOU,Rockets,91,1652.5074,1642.0581,H,W,0.67189807,,UTA_HOU,6.0,4,2,UTA
458,54117,200804190HOU,NBA,0,2008,2008-04-19,83,1,HOU,Rockets,82,1654.6102,1640.1979,54.963116,UTA,Jazz,93,1674.9225,1689.3348,H,L,0.61271036,,HOU_UTA,1.0,2,4,UTA
459,54125,200804210HOU,NBA,0,2008,2008-04-21,84,1,HOU,Rockets,84,1640.1979,1630.9655,54.100216,UTA,Jazz,90,1689.3348,1698.5673,H,L,0.57267934,,HOU_UTA,2.0,2,4,UTA
460,54133,200804240UTA,NBA,1,2008,2008-04-24,85,1,HOU,Rockets,94,1630.9655,1639.0463,54.85622,UTA,Jazz,92,1698.5673,1690.4865,A,W,0.2759195,,HOU_UTA,3.0,2,4,UTA
461,54141,200804260UTA,NBA,1,2008,2008-04-26,86,1,HOU,Rockets,82,1639.0463,1635.7194,54.546215,UTA,Jazz,86,1690.4865,1693.8134,A,L,0.29488826,,HOU_UTA,4.0,2,4,UTA
462,54150,200804290HOU,NBA,0,2008,2008-04-29,87,1,HOU,Rockets,95,1635.7194,1652.5074,56.092091,UTA,Jazz,69,1693.8134,1677.0253,H,W,0.56001681,,HOU_UTA,5.0,2,4,UTA
463,54157,200805020UTA,NBA,1,2008,2008-05-02,88,1,HOU,Rockets,91,1652.5074,1642.0581,55.135334,UTA,Jazz,113,1677.0253,1687.4746,A,L,0.32810193,,HOU_UTA,6.0,2,4,UTA
464,54118,200804190NOH,NBA,0,2008,2008-04-19,83,1,NOH,Pelicans,104,1641.0143,1647.7039,55.654533,DAL,Mavericks,92,1608.4191,1601.7295,H,W,0.68206531,,NOH_DAL,1.0,4,1,NOH
465,54126,200804220NOH,NBA,0,2008,2008-04-22,84,1,NOH,Pelicans,127,1647.7039,1657.7579,56.565849,DAL,Mavericks,103,1601.7295,1591.6754,H,W,0.69852757,,NOH_DAL,2.0,4,1,NOH
466,54135,200804250DAL,NBA,1,2008,2008-04-25,85,1,NOH,Pelicans,87,1657.7579,1648.6377,55.739902,DAL,Mavericks,97,1591.6754,1600.7957,A,L,0.4513433,,NOH_DAL,3.0,4,1,NOH
467,54142,200804270DAL,NBA,1,2008,2008-04-27,86,1,NOH,Pelicans,97,1648.6377,1663.3292,57.06329,DAL,Mavericks,84,1600.7957,1586.1041,A,W,0.42549753,,NOH_DAL,4.0,4,1,NOH
468,54151,200804290NOH,NBA,0,2008,2008-04-29,87,1,NOH,Pelicans,99,1663.3292,1666.5958,57.352394,DAL,Mavericks,94,1586.1041,1582.8375,H,W,0.73500955,,NOH_DAL,5.0,4,1,NOH
469,54118,200804190NOH,NBA,1,2008,2008-04-19,83,1,DAL,Mavericks,92,1608.4191,1601.7295,51.284538,NOH,Pelicans,104,1641.0143,1647.7039,A,L,0.31793469,,DAL_NOH,1.0,1,4,NOH
470,54126,200804220NOH,NBA,1,2008,2008-04-22,84,1,DAL,Mavericks,103,1601.7295,1591.6754,50.290073,NOH,Pelicans,127,1647.7039,1657.7579,A,L,0.30147243,,DAL_NOH,2.0,1,4,NOH
471,54135,200804250DAL,NBA,0,2008,2008-04-25,85,1,DAL,Mavericks,97,1591.6754,1600.7957,51.192692,NOH,Pelicans,87,1657.7579,1648.6377,H,W,0.5486567,,DAL_NOH,3.0,1,4,NOH
472,54142,200804270DAL,NBA,0,2008,2008-04-27,86,1,DAL,Mavericks,84,1600.7957,1586.1041,49.733913,NOH,Pelicans,97,1648.6377,1663.3292,H,L,0.57450247,,DAL_NOH,4.0,1,4,NOH
473,54151,200804290NOH,NBA,1,2008,2008-04-29,87,1,DAL,Mavericks,94,1586.1041,1582.8375,49.406235,NOH,Pelicans,99,1663.3292,1666.5958,A,L,0.26499045,,DAL_NOH,5.0,1,4,NOH
474,54119,200804190SAS,NBA,1,2008,2008-04-19,83,1,PHO,Suns,115,1655.1497,1652.0276,56.048557,SAS,Spurs,117,1662.137,1665.259,A,L,0.35072172,,PHO_SAS,1.0,1,4,SAS
475,54128,200804220SAS,NBA,1,2008,2008-04-22,84,1,PHO,Suns,96,1652.0276,1647.1694,55.605614,SAS,Spurs,102,1665.259,1670.1172,A,L,0.34258121,,PHO_SAS,2.0,1,4,SAS
476,54137,200804250PHO,NBA,0,2008,2008-04-25,85,1,PHO,Suns,99,1647.1694,1628.9181,53.907063,SAS,Spurs,115,1670.1172,1688.3685,H,L,0.60910422,,PHO_SAS,3.0,1,4,SAS
477,54144,200804270PHO,NBA,0,2008,2008-04-27,86,1,PHO,Suns,105,1628.9181,1642.4504,55.171581,SAS,Spurs,86,1688.3685,1674.8362,H,W,0.558092,,PHO_SAS,4.0,1,4,SAS
478,54152,200804290SAS,NBA,1,2008,2008-04-29,87,1,PHO,Suns,87,1642.4504,1638.4008,54.796211,SAS,Spurs,92,1674.8362,1678.8859,A,L,0.31819624,,PHO_SAS,5.0,1,4,SAS
479,54119,200804190SAS,NBA,0,2008,2008-04-19,83,1,SAS,Spurs,117,1662.137,1665.259,57.234314,PHO,Suns,115,1655.1497,1652.0276,H,W,0.64927828,,SAS_PHO,1.0,4,1,SAS
480,54128,200804220SAS,NBA,0,2008,2008-04-22,84,1,SAS,Spurs,102,1665.259,1670.1172,57.661892,PHO,Suns,96,1652.0276,1647.1694,H,W,0.65741879,,SAS_PHO,2.0,4,1,SAS
481,54137,200804250PHO,NBA,1,2008,2008-04-25,85,1,SAS,Spurs,115,1670.1172,1688.3685,59.229313,PHO,Suns,99,1647.1694,1628.9181,A,W,0.39089578,,SAS_PHO,3.0,4,1,SAS
482,54144,200804270PHO,NBA,1,2008,2008-04-27,86,1,SAS,Spurs,86,1688.3685,1674.8362,58.073105,PHO,Suns,105,1628.9181,1642.4504,A,L,0.441908,,SAS_PHO,4.0,4,1,SAS
483,54152,200804290SAS,NBA,0,2008,2008-04-29,87,1,SAS,Spurs,92,1674.8362,1678.8859,58.422718,PHO,Suns,87,1642.4504,1638.4008,H,W,0.68180376,,SAS_PHO,5.0,4,1,SAS
