,gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes,series,series_game,num_series_wins,opp_series_wins,series_winner
1652,40548,199705230HOU,NBA,1,1997,1997-05-23,93,1,UTA,Jazz,100,1764.468,1747.7339,64.625191,HOU,Rockets,118,1638.1543,1654.8884,A,L,0.53779626,,UTA_HOU,3.0,4,2,UTA
1653,40550,199705250HOU,NBA,1,1997,1997-05-25,94,1,UTA,Jazz,92,1747.7339,1742.2896,64.240662,HOU,Rockets,95,1654.8884,1660.3328,A,L,0.48970526,,UTA_HOU,4.0,4,2,UTA
1654,40552,199705270UTA,NBA,0,1997,1997-05-27,95,1,UTA,Jazz,96,1742.2896,1745.4806,64.466782,HOU,Rockets,91,1660.3328,1657.1417,H,W,0.74028057,,UTA_HOU,5.0,4,2,UTA
1655,40554,199705290HOU,NBA,1,1997,1997-05-29,96,1,UTA,Jazz,103,1745.4806,1751.3132,64.874657,HOU,Rockets,100,1657.1417,1651.3091,A,W,0.48322457,,UTA_HOU,6.0,4,2,UTA
1656,40544,199705190UTA,NBA,1,1997,1997-05-19,93,1,HOU,Rockets,86,1647.9518,1642.562,56.144997,UTA,Jazz,101,1754.6705,1760.0603,A,L,0.23326451,,HOU_UTA,1.0,2,4,UTA
1657,40546,199705210UTA,NBA,1,1997,1997-05-21,94,1,HOU,Rockets,92,1642.562,1638.1543,55.744083,UTA,Jazz,104,1760.0603,1764.468,A,L,0.22235054,,HOU_UTA,2.0,2,4,UTA
1658,40548,199705230HOU,NBA,0,1997,1997-05-23,95,1,HOU,Rockets,118,1638.1543,1654.8884,57.248337,UTA,Jazz,100,1764.468,1747.7339,H,W,0.46220374,,HOU_UTA,3.0,2,4,UTA
1659,40550,199705250HOU,NBA,0,1997,1997-05-25,96,1,HOU,Rockets,95,1654.8884,1660.3328,57.727058,UTA,Jazz,92,1747.7339,1742.2896,H,W,0.51029474,,HOU_UTA,4.0,2,4,UTA
1660,40552,199705270UTA,NBA,1,1997,1997-05-27,97,1,HOU,Rockets,91,1660.3328,1657.1417,57.447121,UTA,Jazz,96,1742.2896,1745.4806,A,L,0.25971943,,HOU_UTA,5.0,2,4,UTA
1661,40554,199705290HOU,NBA,0,1997,1997-05-29,98,1,HOU,Rockets,100,1657.1417,1651.3091,56.930706,UTA,Jazz,103,1745.4806,1751.3132,H,L,0.51677543,,HOU_UTA,6.0,2,4,UTA
1662,40545,199705200CHI,NBA,0,1997,1997-05-20,91,1,CHI,Bulls,84,1784.8823,1787.7511,67.26416,MIA,Heat,77,1647.2134,1644.3446,H,W,0.79707825,,CHI_MIA,1.0,4,1,CHI
1663,40547,199705220CHI,NBA,0,1997,1997-05-22,92,1,CHI,Bulls,75,1787.7511,1790.5344,67.435532,MIA,Heat,68,1644.3446,1641.5613,H,W,0.80236799,,CHI_MIA,2.0,4,1,CHI
1664,40549,199705240MIA,NBA,1,1997,1997-05-24,93,1,CHI,Bulls,98,1790.5344,1805.9452,68.35614,MIA,Heat,74,1641.5613,1626.1505,A,W,0.57001495,,CHI_MIA,3.0,4,1,CHI
1665,40551,199705260MIA,NBA,1,1997,1997-05-26,94,1,CHI,Bulls,80,1805.9452,1794.9304,67.702995,MIA,Heat,87,1626.1505,1637.1653,A,L,0.61285639,,CHI_MIA,4.0,4,1,CHI
1666,40553,199705280CHI,NBA,0,1997,1997-05-28,95,1,CHI,Bulls,100,1794.9304,1798.6859,67.928413,MIA,Heat,87,1637.1653,1633.4098,H,W,0.81514817,,CHI_MIA,5.0,4,1,CHI
1667,40545,199705200CHI,NBA,1,1997,1997-05-20,95,1,MIA,Heat,77,1647.2134,1644.3446,56.306198,CHI,Bulls,84,1784.8823,1787.7511,A,L,0.20292175,,MIA_CHI,1.0,1,4,CHI
1668,40547,199705220CHI,NBA,1,1997,1997-05-22,96,1,MIA,Heat,68,1644.3446,1641.5613,56.054264,CHI,Bulls,75,1787.7511,1790.5344,A,L,0.19763201,,MIA_CHI,2.0,1,4,CHI
1669,40549,199705240MIA,NBA,0,1997,1997-05-24,97,1,MIA,Heat,74,1641.5613,1626.1505,54.635883,CHI,Bulls,98,1790.5344,1805.9452,H,L,0.42998508,,MIA_CHI,3.0,1,4,CHI
1670,40551,199705260MIA,NBA,0,1997,1997-05-26,98,1,MIA,Heat,87,1626.1505,1637.1653,55.653675,CHI,Bulls,80,1805.9452,1794.9304,H,W,0.38714358,,MIA_CHI,4.0,1,4,CHI
1671,40553,199705280CHI,NBA,1,1997,1997-05-28,99,1,MIA,Heat,87,1637.1653,1633.4098,55.308887,CHI,Bulls,100,1794.9304,1798.6859,A,L,0.18485183,,MIA_CHI,5.0,1,4,CHI
1672,40555,199706010CHI,NBA,0,1997,1997-06-01,96,1,CHI,Bulls,84,1798.6859,1801.2773,68.082314,UTA,Jazz,82,1751.3132,1748.7218,H,W,0.70021993,,CHI_UTA,1.0,4,2,CHI
1673,40556,199706040CHI,NBA,0,1997,1997-06-04,97,1,CHI,Bulls,97,1801.2773,1807.366,68.438622,UTA,Jazz,85,1748.7218,1742.6332,H,W,0.70644498,,CHI_UTA,2.0,4,2,CHI
1674,40557,199706060UTA,NBA,1,1997,1997-06-06,98,1,CHI,Bulls,93,1807.366,1797.7401,67.87191,UTA,Jazz,104,1742.6332,1752.259,A,L,0.44941998,,CHI_UTA,3.0,4,2,CHI
1675,40558,199706080UTA,NBA,1,1997,1997-06-08,99,1,CHI,Bulls,73,1797.7401,1792.0464,67.527962,UTA,Jazz,78,1752.259,1757.9528,A,L,0.42217869,,CHI_UTA,4.0,4,2,CHI
1676,40559,199706110UTA,NBA,1,1997,1997-06-11,100,1,CHI,Bulls,90,1792.0464,1798.1034,67.893639,UTA,Jazz,88,1757.9528,1751.8958,A,W,0.40627462,,CHI_UTA,5.0,4,2,CHI
1677,40560,199706130CHI,NBA,0,1997,1997-06-13,101,1,CHI,Bulls,90,1798.1034,1801.5142,68.096306,UTA,Jazz,86,1751.8958,1748.485,H,W,0.69881028,,CHI_UTA,6.0,4,2,CHI
1678,40555,199706010CHI,NBA,1,1997,1997-06-01,97,1,UTA,Jazz,82,1751.3132,1748.7218,64.694305,CHI,Bulls,84,1798.6859,1801.2773,A,L,0.29978007,,UTA_CHI,1.0,2,4,CHI
1679,40556,199706040CHI,NBA,1,1997,1997-06-04,98,1,UTA,Jazz,85,1748.7218,1742.6332,64.265114,CHI,Bulls,97,1801.2773,1807.366,A,L,0.29355502,,UTA_CHI,2.0,2,4,CHI
1680,40557,199706060UTA,NBA,0,1997,1997-06-06,99,1,UTA,Jazz,104,1742.6332,1752.259,64.94014,CHI,Bulls,93,1807.366,1797.7401,H,W,0.55058002,,UTA_CHI,3.0,2,4,CHI
1681,40558,199706080UTA,NBA,0,1997,1997-06-08,100,1,UTA,Jazz,78,1752.259,1757.9528,65.330406,CHI,Bulls,73,1797.7401,1792.0464,H,W,0.57782131,,UTA_CHI,4.0,2,4,CHI
1682,40559,199706110UTA,NBA,0,1997,1997-06-11,101,1,UTA,Jazz,88,1757.9528,1751.8958,64.915009,CHI,Bulls,90,1792.0464,1798.1034,H,L,0.59372538,,UTA_CHI,5.0,2,4,CHI
1683,40560,199706130CHI,NBA,1,1997,1997-06-13,102,1,UTA,Jazz,86,1751.8958,1748.485,64.677757,CHI,Bulls,90,1798.1034,1801.5142,A,L,0.30118972,,UTA_CHI,6.0,2,4,CHI
1684,41750,199804230CHH,NBA,0,1998,1998-04-23,83,1,CHH,Pelicans,97,1582.2527,1589.8909,50.810776,ATL,Hawks,87,1605.0825,1597.4443,H,W,0.6092658,,CHH_ATL,1.0,3,1,CHH
1685,41758,199804250CHH,NBA,0,1998,1998-04-25,84,1,CHH,Pelicans,92,1589.8909,1595.6877,51.381954,ATL,Hawks,85,1597.4443,1591.6475,H,W,0.62998796,,CHH_ATL,2.0,3,1,CHH
1686,41768,199804280ATL,NBA,1,1998,1998-04-28,85,1,CHH,Pelicans,64,1595.6877,1580.1366,49.840588,ATL,Hawks,96,1591.6475,1607.1986,A,L,0.36531043,,CHH_ATL,3.0,3,1,CHH
1687,41779,199805010ATL,NBA,1,1998,1998-05-01,86,1,CHH,Pelicans,91,1580.1366,1594.7667,51.291485,ATL,Hawks,82,1607.1986,1592.5685,A,W,0.32488149,,CHH_ATL,4.0,3,1,CHH
1688,41750,199804230CHH,NBA,1,1998,1998-04-23,83,1,ATL,Hawks,87,1605.0825,1597.4443,51.554203,CHH,Pelicans,97,1582.2527,1589.8909,A,L,0.3907342,,ATL_CHH,1.0,1,3,CHH
1689,41758,199804250CHH,NBA,1,1998,1998-04-25,84,1,ATL,Hawks,85,1597.4443,1591.6475,50.984295,CHH,Pelicans,92,1589.8909,1595.6877,A,L,0.37001204,,ATL_CHH,2.0,1,3,CHH
1690,41768,199804280ATL,NBA,0,1998,1998-04-28,85,1,ATL,Hawks,96,1591.6475,1607.1986,52.503288,CHH,Pelicans,64,1595.6877,1580.1366,H,W,0.63468957,,ATL_CHH,3.0,1,3,CHH
1691,41779,199805010ATL,NBA,0,1998,1998-05-01,86,1,ATL,Hawks,82,1607.1986,1592.5685,51.075123,CHH,Pelicans,91,1580.1366,1594.7667,H,L,0.67511851,,ATL_CHH,4.0,1,3,CHH
1692,41751,199804230IND,NBA,1,1998,1998-04-23,83,1,CLE,Cavaliers,77,1569.6263,1560.2749,47.83379,IND,Pacers,106,1658.3784,1667.7299,A,L,0.25226957,,CLE_IND,1.0,1,3,IND
1693,41759,199804250IND,NBA,1,1998,1998-04-25,84,1,CLE,Cavaliers,86,1560.2749,1557.1909,47.518871,IND,Pacers,92,1667.7299,1670.8138,A,L,0.23250741,,CLE_IND,2.0,1,3,IND
1694,41766,199804270CLE,NBA,0,1998,1998-04-27,85,1,CLE,Cavaliers,86,1557.1909,1567.4177,48.559933,IND,Pacers,77,1670.8138,1660.587,H,W,0.48040506,,CLE_IND,3.0,1,3,IND
1695,41775,199804300CLE,NBA,0,1998,1998-04-30,86,1,CLE,Cavaliers,74,1567.4177,1559.4896,47.753677,IND,Pacers,80,1660.587,1668.5151,H,L,0.50982887,,CLE_IND,4.0,1,3,IND
1696,41751,199804230IND,NBA,0,1998,1998-04-23,83,1,IND,Pacers,106,1658.3784,1667.7299,58.066784,CLE,Cavaliers,77,1569.6263,1560.2749,H,W,0.74773043,,IND_CLE,1.0,3,1,IND
1697,41759,199804250IND,NBA,0,1998,1998-04-25,84,1,IND,Pacers,92,1667.7299,1670.8138,58.333347,CLE,Cavaliers,86,1560.2749,1557.1909,H,W,0.76749259,,IND_CLE,2.0,3,1,IND
1698,41766,199804270CLE,NBA,1,1998,1998-04-27,85,1,IND,Pacers,77,1670.8138,1660.587,57.442684,CLE,Cavaliers,86,1557.1909,1567.4177,A,L,0.51959491,,IND_CLE,3.0,3,1,IND
1699,41775,199804300CLE,NBA,1,1998,1998-04-30,86,1,IND,Pacers,80,1660.587,1668.5151,58.134827,CLE,Cavaliers,74,1567.4177,1559.4896,A,W,0.49017113,,IND_CLE,4.0,3,1,IND
1700,41752,199804230PHO,NBA,1,1998,1998-04-23,83,1,SAS,Spurs,102,1624.7122,1636.2573,55.249142,PHO,Suns,96,1649.3655,1637.8203,A,W,0.32793003,,SAS_PHO,1.0,3,1,SAS
1701,41760,199804250PHO,NBA,1,1998,1998-04-25,84,1,SAS,Spurs,101,1636.2573,1630.6885,54.733028,PHO,Suns,108,1637.8203,1643.3892,A,L,0.3578648,,SAS_PHO,2.0,3,1,SAS
1702,41767,199804270SAS,NBA,0,1998,1998-04-27,85,1,SAS,Spurs,100,1630.6885,1638.8882,55.491203,PHO,Suns,88,1643.3892,1635.1895,H,W,0.62305492,,SAS_PHO,3.0,3,1,SAS
1703,41774,199804290SAS,NBA,0,1998,1998-04-29,86,1,SAS,Spurs,99,1638.8882,1649.2534,56.433594,PHO,Suns,80,1635.1895,1624.8242,H,W,0.64495546,,SAS_PHO,4.0,3,1,SAS
1704,41752,199804230PHO,NBA,0,1998,1998-04-23,83,1,PHO,Suns,96,1649.3655,1637.8203,55.393089,SAS,Spurs,102,1624.7122,1636.2573,H,L,0.67206997,,PHO_SAS,1.0,1,3,SAS
1705,41760,199804250PHO,NBA,0,1998,1998-04-25,84,1,PHO,Suns,108,1637.8203,1643.3892,55.902664,SAS,Spurs,101,1636.2573,1630.6885,H,W,0.6421352,,PHO_SAS,2.0,1,3,SAS
1706,41767,199804270SAS,NBA,1,1998,1998-04-27,85,1,PHO,Suns,88,1643.3892,1635.1895,55.150562,SAS,Spurs,100,1630.6885,1638.8882,A,L,0.37694508,,PHO_SAS,3.0,1,3,SAS
1707,41774,199804290SAS,NBA,1,1998,1998-04-29,86,1,PHO,Suns,80,1635.1895,1624.8242,54.184189,SAS,Spurs,99,1638.8882,1649.2534,A,L,0.35504454,,PHO_SAS,4.0,1,3,SAS
1708,41753,199804230UTA,NBA,0,1998,1998-04-23,83,1,UTA,Jazz,90,1733.2242,1702.2456,60.946644,HOU,Rockets,103,1465.6681,1496.6467,H,L,0.89243162,,UTA_HOU,1.0,3,2,UTA
1709,41761,199804250UTA,NBA,0,1998,1998-04-25,84,1,UTA,Jazz,105,1702.2456,1705.424,61.200119,HOU,Rockets,90,1496.6467,1493.4684,H,W,0.85310549,,UTA_HOU,2.0,3,2,UTA
1710,41772,199804290HOU,NBA,1,1998,1998-04-29,85,1,UTA,Jazz,85,1705.424,1696.3134,60.468163,HOU,Rockets,89,1493.4684,1502.579,A,L,0.65576279,,UTA_HOU,3.0,3,2,UTA
1711,41780,199805010HOU,NBA,1,1998,1998-05-01,86,1,UTA,Jazz,93,1696.3134,1708.3112,61.428623,HOU,Rockets,71,1502.579,1490.5812,A,W,0.63171434,,UTA_HOU,4.0,3,2,UTA
1712,41784,199805030UTA,NBA,0,1998,1998-05-03,87,1,UTA,Jazz,84,1708.3112,1711.1489,61.651581,HOU,Rockets,70,1490.5812,1487.7434,H,W,0.86164266,,UTA_HOU,5.0,3,2,UTA
1713,41753,199804230UTA,NBA,1,1998,1998-04-23,83,1,HOU,Rockets,103,1465.6681,1496.6467,41.223835,UTA,Jazz,90,1733.2242,1702.2456,A,W,0.10756838,,HOU_UTA,1.0,2,3,UTA
1714,41761,199804250UTA,NBA,1,1998,1998-04-25,84,1,HOU,Rockets,90,1496.6467,1493.4684,40.890446,UTA,Jazz,105,1702.2456,1705.424,A,L,0.14689451,,HOU_UTA,2.0,2,3,UTA
1715,41772,199804290HOU,NBA,0,1998,1998-04-29,85,1,HOU,Rockets,89,1493.4684,1502.579,41.845985,UTA,Jazz,85,1705.424,1696.3134,H,W,0.34423724,,HOU_UTA,3.0,2,3,UTA
1716,41780,199805010HOU,NBA,0,1998,1998-05-01,86,1,HOU,Rockets,71,1502.579,1490.5812,40.587601,UTA,Jazz,93,1696.3134,1708.3112,H,L,0.36828566,,HOU_UTA,4.0,2,3,UTA
1717,41784,199805030UTA,NBA,1,1998,1998-05-03,87,1,HOU,Rockets,70,1490.5812,1487.7434,40.289989,UTA,Jazz,84,1708.3112,1711.1489,A,L,0.13835734,,HOU_UTA,5.0,2,3,UTA
1718,41755,199804240LAL,NBA,0,1998,1998-04-24,83,1,LAL,Lakers,104,1712.6957,1713.7726,61.856274,POR,Trailblazers,102,1496.7759,1495.699,H,W,0.86039573,,LAL_POR,1.0,3,1,LAL
1719,41763,199804260LAL,NBA,0,1998,1998-04-26,84,1,LAL,Lakers,108,1713.7726,1715.916,62.022465,POR,Trailblazers,99,1495.699,1493.5555,H,W,0.86187828,,LAL_POR,2.0,3,1,LAL
1720,41771,199804280POR,NBA,1,1998,1998-04-28,85,1,LAL,Lakers,94,1715.916,1705.4758,61.204239,POR,Trailblazers,99,1493.5555,1503.9957,A,L,0.66915452,,LAL_POR,3.0,3,1,LAL
1721,41778,199804300POR,NBA,1,1998,1998-04-30,86,1,LAL,Lakers,110,1705.4758,1712.7675,61.778019,POR,Trailblazers,99,1503.9957,1496.7041,A,W,0.64202553,,LAL_POR,4.0,3,1,LAL
1722,41755,199804240LAL,NBA,1,1998,1998-04-24,83,1,POR,Trailblazers,102,1496.7759,1495.699,41.124424,LAL,Lakers,104,1712.6957,1713.7726,A,L,0.13960427,,POR_LAL,1.0,1,3,LAL
1723,41763,199804260LAL,NBA,1,1998,1998-04-26,84,1,POR,Trailblazers,99,1495.699,1493.5555,40.899586,LAL,Lakers,108,1713.7726,1715.916,A,L,0.13812172,,POR_LAL,2.0,1,3,LAL
1724,41771,199804280POR,NBA,0,1998,1998-04-28,85,1,POR,Trailblazers,99,1493.5555,1503.9957,41.994518,LAL,Lakers,94,1715.916,1705.4758,H,W,0.3308455,,POR_LAL,3.0,1,3,LAL
1725,41778,199804300POR,NBA,0,1998,1998-04-30,86,1,POR,Trailblazers,99,1503.9957,1496.7041,41.229855,LAL,Lakers,110,1705.4758,1712.7675,H,L,0.35797447,,POR_LAL,4.0,1,3,LAL
1726,41756,199804240MIA,NBA,1,1998,1998-04-24,83,1,NYK,Knicks,79,1511.1106,1505.6707,42.17009,MIA,Heat,94,1616.0109,1621.4508,A,L,0.23514199,,NYK_MIA,1.0,3,2,NYK
1727,41764,199804260MIA,NBA,1,1998,1998-04-26,84,1,NYK,Knicks,96,1505.6707,1525.1353,44.205601,MIA,Heat,86,1621.4508,1601.9862,A,W,0.22406536,,NYK_MIA,2.0,3,2,NYK
1728,41770,199804280NYK,NBA,0,1998,1998-04-28,85,1,NYK,Knicks,85,1525.1353,1516.7324,43.328232,MIA,Heat,91,1601.9862,1610.389,H,L,0.53326494,,NYK_MIA,3.0,3,2,NYK
1729,41777,199804300NYK,NBA,0,1998,1998-04-30,86,1,NYK,Knicks,90,1516.7324,1523.6064,44.046169,MIA,Heat,85,1610.389,1603.515,H,W,0.50912786,,NYK_MIA,4.0,3,2,NYK
1730,41783,199805030MIA,NBA,1,1998,1998-05-03,87,1,NYK,Knicks,98,1523.6064,1548.8612,46.664444,MIA,Heat,81,1603.515,1578.2603,A,W,0.26199269,,NYK_MIA,5.0,3,2,NYK
1731,41756,199804240MIA,NBA,0,1998,1998-04-24,83,1,MIA,Heat,94,1616.0109,1621.4508,53.866051,NYK,Knicks,79,1511.1106,1505.6707,H,W,0.76485801,,MIA_NYK,1.0,2,3,NYK
1732,41764,199804260MIA,NBA,0,1998,1998-04-26,84,1,MIA,Heat,86,1621.4508,1601.9862,51.997707,NYK,Knicks,96,1505.6707,1525.1353,H,L,0.77593464,,MIA_NYK,2.0,2,3,NYK
1733,41770,199804280NYK,NBA,1,1998,1998-04-28,85,1,MIA,Heat,91,1601.9862,1610.389,52.810894,NYK,Knicks,85,1525.1353,1516.7324,A,W,0.46673506,,MIA_NYK,3.0,2,3,NYK
1734,41777,199804300NYK,NBA,1,1998,1998-04-30,86,1,MIA,Heat,85,1610.389,1603.515,52.146378,NYK,Knicks,90,1516.7324,1523.6064,A,L,0.49087214,,MIA_NYK,4.0,2,3,NYK
1735,41783,199805030MIA,NBA,0,1998,1998-05-03,87,1,MIA,Heat,81,1603.515,1578.2603,49.652725,NYK,Knicks,98,1523.6064,1548.8612,H,L,0.73800731,,MIA_NYK,5.0,2,3,NYK
1736,41757,199804240SEA,NBA,1,1998,1998-04-24,83,1,MIN,Timberwolves,83,1514.3224,1507.2245,42.332928,SEA,Thunder,108,1636.2455,1643.3434,A,L,0.21797746,,MIN_SEA,1.0,2,3,SEA
1737,41765,199804260SEA,NBA,1,1998,1998-04-26,84,1,MIN,Timberwolves,98,1507.2245,1521.0308,43.777355,SEA,Thunder,93,1643.3434,1629.5371,A,W,0.20436877,,MIN_SEA,2.0,2,3,SEA
1738,41769,199804280MIN,NBA,0,1998,1998-04-28,85,1,MIN,Timberwolves,98,1521.0308,1530.396,44.753448,SEA,Thunder,90,1629.5371,1620.1719,H,W,0.48776084,,MIN_SEA,3.0,2,3,SEA
1739,41776,199804300MIN,NBA,0,1998,1998-04-30,86,1,MIN,Timberwolves,88,1530.396,1523.8319,44.069687,SEA,Thunder,92,1620.1719,1626.736,H,L,0.51470947,,MIN_SEA,4.0,2,3,SEA
1740,41781,199805020SEA,NBA,1,1998,1998-05-02,87,1,MIN,Timberwolves,84,1523.8319,1518.8307,43.54755,SEA,Thunder,97,1626.736,1631.7372,A,L,0.23721492,,MIN_SEA,5.0,2,3,SEA
1741,41757,199804240SEA,NBA,0,1998,1998-04-24,83,1,SEA,Thunder,108,1636.2455,1643.3434,55.898495,MIN,Timberwolves,83,1514.3224,1507.2245,H,W,0.78202254,,SEA_MIN,1.0,3,2,SEA
1742,41765,199804260SEA,NBA,0,1998,1998-04-26,84,1,SEA,Thunder,93,1643.3434,1629.5371,54.625698,MIN,Timberwolves,98,1507.2245,1521.0308,H,L,0.79563123,,SEA_MIN,2.0,3,2,SEA
1743,41769,199804280MIN,NBA,1,1998,1998-04-28,85,1,SEA,Thunder,90,1629.5371,1620.1719,53.744984,MIN,Timberwolves,98,1521.0308,1530.396,A,L,0.51223916,,SEA_MIN,3.0,3,2,SEA
1744,41776,199804300MIN,NBA,1,1998,1998-04-30,86,1,SEA,Thunder,92,1620.1719,1626.736,54.363705,MIN,Timberwolves,88,1530.396,1523.8319,A,W,0.48529053,,SEA_MIN,4.0,3,2,SEA
1745,41781,199805020SEA,NBA,0,1998,1998-05-02,87,1,SEA,Thunder,97,1626.736,1631.7372,54.830605,MIN,Timberwolves,84,1523.8319,1518.8307,H,W,0.76278508,,SEA_MIN,5.0,3,2,SEA
1746,41782,199805030CHI,NBA,1,1998,1998-05-03,87,1,CHH,Pelicans,70,1594.7667,1590.7272,50.893433,CHI,Bulls,83,1738.8365,1742.8761,A,L,0.19702721,,CHH_CHI,1.0,1,4,CHI
1747,41788,199805060CHI,NBA,1,1998,1998-05-06,88,1,CHH,Pelicans,78,1590.7272,1600.5355,51.856346,CHI,Bulls,76,1742.8761,1733.0677,A,W,0.18977296,,CHH_CHI,2.0,1,4,CHI
1748,41792,199805080CHH,NBA,0,1998,1998-05-08,89,1,CHH,Pelicans,89,1600.5355,1589.1704,50.739498,CHI,Bulls,103,1733.0677,1744.4329,H,L,0.45331872,,CHH_CHI,3.0,1,4,CHI
1749,41796,199805100CHH,NBA,0,1998,1998-05-10,90,1,CHH,Pelicans,80,1589.1704,1578.796,49.706406,CHI,Bulls,94,1744.4329,1754.8073,H,L,0.42113489,,CHH_CHI,4.0,1,4,CHI
1750,41802,199805130CHI,NBA,1,1998,1998-05-13,91,1,CHH,Pelicans,84,1578.796,1576.0924,49.435204,CHI,Bulls,93,1754.8073,1757.5109,A,L,0.16954601,,CHH_CHI,5.0,1,4,CHI
1751,41782,199805030CHI,NBA,0,1998,1998-05-03,86,1,CHI,Bulls,83,1738.8365,1742.8761,64.032684,CHH,Pelicans,70,1594.7667,1590.7272,H,W,0.80297279,,CHI_CHH,1.0,4,1,CHI
1752,41788,199805060CHI,NBA,0,1998,1998-05-06,87,1,CHI,Bulls,76,1742.8761,1733.0677,63.318607,CHH,Pelicans,78,1590.7272,1600.5355,H,L,0.81022704,,CHI_CHH,2.0,4,1,CHI
1753,41792,199805080CHH,NBA,1,1998,1998-05-08,88,1,CHI,Bulls,103,1733.0677,1744.4329,64.144196,CHH,Pelicans,89,1600.5355,1589.1704,A,W,0.54668128,,CHI_CHH,3.0,4,1,CHI
1754,41796,199805100CHH,NBA,1,1998,1998-05-10,89,1,CHI,Bulls,94,1744.4329,1754.8073,64.874542,CHH,Pelicans,80,1589.1704,1578.796,A,W,0.57886511,,CHI_CHH,4.0,4,1,CHI
1755,41802,199805130CHI,NBA,0,1998,1998-05-13,90,1,CHI,Bulls,93,1754.8073,1757.5109,65.061218,CHH,Pelicans,84,1578.796,1576.0924,H,W,0.83045399,,CHI_CHH,5.0,4,1,CHI
1756,41785,199805040SEA,NBA,0,1998,1998-05-04,88,1,SEA,Thunder,106,1631.7372,1643.7156,55.932369,LAL,Lakers,92,1712.7675,1700.7891,H,W,0.52727252,,SEA_LAL,1.0,1,4,LAL
1757,41789,199805060SEA,NBA,0,1998,1998-05-06,89,1,SEA,Thunder,68,1643.7156,1622.0605,53.923683,LAL,Lakers,92,1700.7891,1722.4441,H,L,0.56146377,,SEA_LAL,2.0,1,4,LAL
1758,41793,199805080LAL,NBA,1,1998,1998-05-08,90,1,SEA,Thunder,103,1622.0605,1616.2484,53.372047,LAL,Lakers,119,1722.4441,1728.2562,A,L,0.23985028,,SEA_LAL,3.0,1,4,LAL
1759,41797,199805100LAL,NBA,1,1998,1998-05-10,91,1,SEA,Thunder,100,1616.2484,1611.7145,52.938263,LAL,Lakers,112,1728.2562,1732.7902,A,L,0.22786343,,SEA_LAL,4.0,1,4,LAL
1760,41800,199805120SEA,NBA,0,1998,1998-05-12,92,1,SEA,Thunder,95,1611.7145,1599.2765,51.733433,LAL,Lakers,110,1732.7902,1745.2281,H,L,0.4697068,,SEA_LAL,5.0,1,4,LAL
1761,41785,199805040SEA,NBA,1,1998,1998-05-04,87,1,LAL,Lakers,92,1712.7675,1700.7891,60.829807,SEA,Thunder,106,1631.7372,1643.7156,A,L,0.47272748,,LAL_SEA,1.0,4,1,LAL
1762,41789,199805060SEA,NBA,1,1998,1998-05-06,88,1,LAL,Lakers,92,1700.7891,1722.4441,62.522869,SEA,Thunder,68,1643.7156,1622.0605,A,W,0.43853623,,LAL_SEA,2.0,4,1,LAL
1763,41793,199805080LAL,NBA,0,1998,1998-05-08,89,1,LAL,Lakers,119,1722.4441,1728.2562,62.961079,SEA,Thunder,103,1622.0605,1616.2484,H,W,0.76014972,,LAL_SEA,3.0,4,1,LAL
1764,41797,199805100LAL,NBA,0,1998,1998-05-10,90,1,LAL,Lakers,112,1728.2562,1732.7902,63.298107,SEA,Thunder,100,1616.2484,1611.7145,H,W,0.77213657,,LAL_SEA,4.0,4,1,LAL
1765,41800,199805120SEA,NBA,1,1998,1998-05-12,91,1,LAL,Lakers,110,1732.7902,1745.2281,64.200966,SEA,Thunder,95,1611.7145,1599.2765,A,W,0.53029323,,LAL_SEA,5.0,4,1,LAL
1766,41786,199805050IND,NBA,1,1998,1998-05-05,88,1,NYK,Knicks,83,1548.8612,1544.9738,46.263916,IND,Pacers,93,1668.5151,1672.4026,A,L,0.22021228,,NYK_IND,1.0,1,4,IND
1767,41790,199805070IND,NBA,1,1998,1998-05-07,89,1,NYK,Knicks,77,1544.9738,1541.7072,45.926556,IND,Pacers,85,1672.4026,1675.6692,A,L,0.21262318,,NYK_IND,2.0,1,4,IND
1768,41794,199805090NYK,NBA,0,1998,1998-05-09,90,1,NYK,Knicks,83,1541.7072,1551.1975,46.904633,IND,Pacers,76,1675.6692,1666.1788,H,W,0.45127979,,NYK_IND,3.0,1,4,IND
1769,41798,199805100NYK,NBA,0,1998,1998-05-10,91,1,NYK,Knicks,107,1551.1975,1540.7854,45.831238,IND,Pacers,118,1666.1788,1676.5909,H,L,0.47845349,,NYK_IND,4.0,1,4,IND
1770,41803,199805130IND,NBA,1,1998,1998-05-13,92,1,NYK,Knicks,88,1540.7854,1536.9935,45.438576,IND,Pacers,99,1676.5909,1680.3828,A,L,0.20466226,,NYK_IND,5.0,1,4,IND
1771,41786,199805050IND,NBA,0,1998,1998-05-05,87,1,IND,Pacers,93,1668.5151,1672.4026,58.469978,NYK,Knicks,83,1548.8612,1544.9738,H,W,0.77978772,,IND_NYK,1.0,4,1,IND
1772,41790,199805070IND,NBA,0,1998,1998-05-07,88,1,IND,Pacers,85,1672.4026,1675.6692,58.749416,NYK,Knicks,77,1544.9738,1541.7072,H,W,0.78737682,,IND_NYK,2.0,4,1,IND
